Beautiful Amulet,http://j-lyric.net/artist/a000fbd/l00b033.html,愛おしい日々を 刻みこんだamuletin my precious days青い鳥が逃げ出したと空(から)の籠を抱いて 泣いたあの日見上げた 高い空の色をいまでも覚えてる巻き戻した 想い出の中くるしいときに しあわせな日々に大切な場面には あなたがいたの迷路の果てまで さがしていたものは 胸の奥に愛おしい日々を 刻みこんだamuletやわらかな 密やかな 記憶のかけらどんな明日へも 歩いてゆけるのよin my precious days金の鎖で繋がれた古いさびしい旋律はあの日迷った 深い森の奥にそっと置いて来たのあなたがいる ただそれだけでわたしはいつも 強くなれるのよ何度でもささやくわ 優しいメロディー迷路の果てまで さがしていたものは ここにあるのいつでも輝く わたしだけのamuletやわらかな 密やかな 記憶のかけら泣きそうな夜も ちからをくれるのよin my precious days迷路の果てまで さがしていたものは ここにあるの駆け抜けた日々を 刻みこんだamuletやわらかな 密やかな 記憶のかけらどんな明日へも 歩いてゆけるのよin my precious days
Black cherry,http://j-lyric.net/artist/a000fbd/l0101af.html,白夜に転がすダイスの目で気ままなショータイム　はじめましょうGood luck Baby!まばゆいダイヤに踊る瞳は純粋ですか?　ある意味素直愛の台詞(ことば)は古いレコードみたい赤裸々に　繰り返す束縛したいのねEmergency  Black cherry girl好きにならないで大事なものが　見えなくなるWhat can I do? Stop naked loveまだ　触れない唇恋に恋する　少女のままトレモロみたいな　心のせい?隠れた現が　狙われた　Bad choice you know?本気で好きだと　可愛くないのわかりにくいね　逆説心理深い夢から醒めるような恋したい刹那的　愛は何?感じるものですか?Emergency  Black cherry girl好きになりたいの振り向かないで　追いかけたいWhat can I do? Swing shady loveねえ　冷たく笑ってさらりとかわして　どこ吹く風気まぐれヒロイン　孤独にkissして思い人焦がれて　幕を閉じても鳴りやまない鼓動Emergency  Black cherry girl隙ならあるけど正直すぎて　踊れないのWhat can I do? Stop naked love愛し方を知らずに恋に恋する　少女のまま
candy smile,http://j-lyric.net/artist/a000fbd/l010184.html,いたずらな雲が邪魔して太陽隠したの気まぐれ天気予報あっという間に雨降りでもいいかって傘差して笑顔の君に心の青空キラキラ光ってる君だけを見つめていたいまっすぐに繋がる明日へ届くステップで空に出会えた虹が君のこと照らしたらシアワセのcandy smile　おくるよまぶしい朝に寝不足あくびの日があっても陽だまりにダイビングじっとなんてしてらんないでも少し悲しくて泣きたくなったら両手でいっぱい抱きしめてあげる君だけを見つめていたいまっすぐな瞳は今　輝きのラッシュで涙こぼれちゃうけおっきなその夢が呼んでるよcandy smile　未来へ君だけを見つめていたいまっすぐに繋がる明日へ届くステップで空に出会えた虹が君のこと照らしたらとびきりのcandy smile君を見つめていたいまっしろな明日を賑やかなハッピーカラーでずっと止まらないでねおっきなエールおくるよ君だけにcandy smile　“好きだよ”
CATCH MY EYES,http://j-lyric.net/artist/a000fbd/l003807.html,帰りたいだけよ 理由なんかないのよ少しほっといて そんな気分なのビルの地平線 ひとり見つめて誰より自由に ただ歩きたい譲りたくなくて キツイこと言ったり甘えたくなくて わざと無視をしたかなり呆れてる? たけど二人はもう運命なの 仕方ないじゃないWHY? 風よりも気まぐれ?だから 簡単に つかまらないジリジリと あなたを惑わせたいだけど会いたくて 嘘をついちゃうかもぎゅっと抱きついて 不意に泣くかもね憎らしいヤツと 思うくらいに強く焼き付けて あなたの胸に銀の月明かり 爪をみがいて気が済むくらいに ただ眠りたいWHY? 風よりも気まぐれ?だけど キライには なんないくせにTRY 私さえ知らない 私あなただけ ねぇ見抜いてこんなにも 好きなのそれだけよ
Cherry kiss,http://j-lyric.net/artist/a000fbd/l015745.html,キスしてよ。なんて もしも言えたなら その先は どうなるの胸の中 くり返した ちいさな つぶやき ふくらんでゆくCherryわたしの中で 咲きだした蕾たち ときめきに気がついてまだ すこし つめたい 3月の風に乗せ 届けるわthe blossom in my heart彼女なの? なんて 今日も聞かれたの ちょっとだけ おかしくて違うわ、と 答えたけど ヘンでしょ こんなの ねえ どう思ういつもみたいに きみの 瞳の中 映る わたしを のぞき込むからいつもみたいに ふざけてみせて なぜ 何も言わないで ほほえんでるのCherryわたしの中で 咲きだした蕾たち ときめきに気がついてまだ すこし つめたい 3月の風に乗せ 届けるわthe blossom in my heartいつもの道を きみと 歩くうちに 触れた指先 つないでいたのいつのまにかね 素直になって ほら 春の向こうへと 扉が開くCherryふたつの気持ち 重なって 始まるわ 見たこともない季節いま 時を告げるよ 3月の空色が 舞い降りてgraduate from the friendsキスしてよ。気がついて 胸の中the blossom in my heart
Closing tears,http://j-lyric.net/artist/a000fbd/l0485a0.html,ねぇ　ひとつだけ教えてくれますかなぜ　目を伏せて抱きしめたの近づけたはずの距離さえ幸せが遠い気がしたそれでも心にふれたくて涙しか覚えてない思い出は　つら過ぎるからもしもまだ　叶うなら好きと言って欲しいあなたにねぇ　優しさをまちがえないようにもっと　さみしさを埋めたかったすれ違う気持ちの跡を微笑みは隠せないで二人は未来を失くしたの涙には嘘つけないなにもかも　大切だからもしもまだ　叶うなら好きと言って欲しいもう一度あなたがそこにいればそれがすべてだったの他にはなんにもなくてよかったよ涙しか覚えてない思い出は　つら過ぎるからもしもまた　出逢えたら好きになってくれますか私のことをもしもまた　出逢えたなら...
Closing tears (TVsize),http://j-lyric.net/artist/a000fbd/l048ff2.html,ねぇ　ひとつだけ教えてくれますかなぜ　目を伏せて抱きしめたの近づけたはずの距離さえ幸せが遠い気がしたそれでも心にふれたくて涙しか覚えてない思い出は　つら過ぎるからもしもまだ　叶うなら好きと言って欲しいあなたに
Cursed Lily,http://j-lyric.net/artist/a000fbd/l0101b1.html,ひとつめの花を手折るなら私の香りは届かない　嫌よ奪い合いたいと思うほど焦がれ悪い悪い雨　浴びすぎた呼び戻したいのにあなた彼女愛でて純白の肌には　興味ない様ね人に踏まれて堕ちろとCursed…酷い私だわもうあなたが恋しくて　紅に染まる身体ふたつめの夢はいらないの?私を咲かせてしまったら　駄目よ固い蕾には戻れなくなって暗い暗い空　葉を伸ばす触れてくれるならば想い届きそうで願望の熱さが　あふれ出す今は時の流れを乱してBirth…どこにも行けないと気が付いて欲しくて　ひたすら見つめてる幻じゃなく　私を抱いたら不思議が起こるとけましょうね…嗚呼時は流れに乱れてCursed…どこにも行けないの気が付いて欲しくて　ひたすら見つめてるひたすら哀しく見つめてる
Cutie Cutie,http://j-lyric.net/artist/a000fbd/l010185.html,※Cutie Cutie　わたしのCutie Cutie　ハートに光る7つのジュエルCutie Cutie　ひとつぶCutie Cutie　たりないピンクのダイアモンド　かえしてよ※気まぐれなコ、って　よく言われるわ泣き虫だけど眠たがりあしたになれば　このため息も　止まると思ったふわり　オパールが揺らめくたび燃えるルビィ　こぼれおちた真珠の涙わたしの髪に　触れるふりをした　あなたの指先が心の鍵を　ほどいてく気がついたら　まぶた　閉じてた(※くり返し)そう自分だって　よくわかってる楽天家　でも　慎重派ときめく予感　かすめる不安　もう忙しいのトパーズの月に祈る　ラピスラズリエメラルドの森を抜けて　逢いたい△わたしの　ほほに　kissをするような　ささやき音もなく　ガラスの蓋が開いてくあざやかな手口で奪うの△わたしの髪に　触れるふりをした　あなたの指先が心の鍵を　ほどいてく気づかずに　閉じてた　まぶたわたしの　ほほに　kissをするような　ささやき音もなく　ガラスの蓋が開いてくあざやかな手口で奪うの(※くり返し)
DAYDREAM,http://j-lyric.net/artist/a000fbd/l003806.html,瞳を閉じて もう一度だけあの日あなたがそうしたようにDAYDREAM灼熱の陽射し避けてまどろむあなたを遠く感じたガラスの心を曇らせかげろうの中に消えてしまいそう※瞳を閉じて もう一度だけあの日あなたがそうしたように思いだして もう一度だけ重なる鼓動、交したリズムDAYDREAM※夢から目覚めたばかりの不思議そうな顔をしないで私の言葉はいつからあなたにとって風になったの?瞳を閉じて もう一度だけあの日あなたがそうしたように思いだして もう一度だけ重なる鼓動、交したリズム何気ないしぐさ、それだけでわかりあってた悪い夢ならすぐに、目覚めのキスを早くDAYDREAM(※くり返し)
Don't wake me☆Up,http://j-lyric.net/artist/a000fbd/l014980.html,good night good night mon amour 今 ドコ?good night good night mon amour そう ずっと寝不足で夢見がちな WEEKEND眠れぬ森のわたし Up ↑ ＆ Down ↓王子様は何処で何してる?目を閉じて 永遠のシミュレーションgood night good night mon amour 今 ドコ?ココロ merry-go-roundgood night good night mon amour そう hold upきっと merry-go-round置き去りの仔猫、籠の鳥・・・ぐるぐるめぐる 止まらない天使の羽根、小悪魔のしっぽ・・・鏡の国でファッションショー だってI'm a Girl!good night good night mon amour 今 ドコ?ココロ merry-go-roundgood night good night mon amour そう hold upずっと merry-go-roundDon't... Don't wake me up キミのSMILEハートに1000の魔法かけるDon't... Don't wake me up まだ 早い!?トビラを そっと 開くパスワード知りたい だけど 知りたくないの 知らないワタシが目覚めそうで危ない? LOVE KNIGHT? まだ 迷ってる もっと夢みてたい捨てられないメール 数えてもいつも通りに朝は来るわがままな前髪のせいで靴を履く気になれないなんてI'm in lovegood night good night mon amour 今 ココココロ merry-go-roundgood night good night mon amour そう hold upずっと merry-go-roundDon't... Don't wake me up キミのSMILEハートに1つ 謎 残すDon't... Don't wake me up もう 遅い!?現実 どうせ ひとり アップデート言いたい だから 言いたくないの 言えないワタシのままでいいのイケナイ? 意味ない?また 迷ってる アマイ夢みてないDon't... Don't wake me up キミのSMILEハートに1000の魔法かけるDon't... Don't wake me up まだ 早い!?トビラを そっと 開くパスワードDon't... Don't wake me up キミのSMILEハートに1つ 謎 残すDon't... Don't wake me up もう 遅い!?現実 どうせ ひとり アップデート知りたい だけど 知りたくないの 知らないワタシが目覚めそうで危ない? LOVE KNIGHT? まだ 迷ってる もっと夢みてたいDon't... Don't wake me up
Double Fascination,http://j-lyric.net/artist/a000fbd/l04506d.html,ほら一緒に一緒にFascinationあなたの声を聴かせてこの夢の先へ行きましょう永遠のありがとう言わせてはじめて逢ったあの日の瞳いまでもちゃんと覚えてる好きになるほどいろんなことが当たり前になるのつらいなふたりでいられる幸せ楽しんでいたいからほら一緒に一緒にFascination熱い鼓動に応えてさぁ夢のDoorを開けましょういつだって大好きを言わせてあと一文字がいつも難しいパズルのピース探してるわかっていても聴きたい言葉心にはたくさんあるよひとりじゃできない幸せ抱きしめていたいからほら一緒に一緒にFascinationあなたの声を聴かせてこの夢の先へ行きましょう永遠のありがとう言わせて大事な思いはかならずその胸に伝えたいほら一緒に一緒にFascination熱い鼓動に応えてさぁ夢のDoorを開けましょういつだって大好きを言わせて
Endless Story,http://j-lyric.net/artist/a000fbd/l02672d.html,誰も知る人のいない街にあふれる影の向こうにあなたがいる同じ場面のReplayありふれた日々を変えてしまうほゝえみの魔法どうにもならないのに昨日に迷うときあなたの優しさは光をくれるいつも いつも あなたのそばで愛を強く抱きしめたいよめぐり逢いは たったひとつの終わりのないStoryさみしがりやの涙を拭いきれない夜のどこかへ星が誘うゆれる気持ちの行方もあなたとならどこまでもきっと追いかけてゆけるほんとの私をいま信じてくれるからふたつのときめきはひとつになれるいつも いつも あなたのそばで夢を深く抱きしめてるよ世界中で たったひとつのタカラモノになるまでどんなときも そうよ次の扉があるどんなときも そうね時間は進んでる未来は続いてくから胸の鼓動(おと)をあきらめないでふたりだけは守ってくれるいつも いつも あなたのそばで愛を強く抱きしめたいよめぐり逢いは たったひとつの終わりのないStory
Eternity,http://j-lyric.net/artist/a000fbd/l0101a5.html,I'll be in your mind　これからもずっとYou'll be in my heart　変わらないものオレンジ色の街　いつか見た　映画みたいねあなたの向こうに　きらめく夕焼け「ごめんね、、少しだけ　このままで…」小さな独り言　ふたりの夢に変わっていくよどこまでも希望　乗せていつまでも　こんな感じでいけたら※I'll be in your mind　ゆっくり歩いて　ときに走ってたまに休んだりしながらYou'll be in my heart　あたたかいその手と　ちいさなこの手を離さないように　行こう※確かめ合うことも　いらなくなったみたいでそれでもときどき　不安になるから「お願い、、あの言葉　聞かせてね…」さりげなく心地よい　ふたりの時が重なっていくほんとは今でも　胸がキュンとなる　そんな瞬間があるのよI'll be on your side　一緒に向かって　ときに転んで立ち止まったりもしながらYou'll be in my sight　不安な気持ちと　変わらない想いを隠さないように　行こう(※くり返し)(I'll be in your mind)(You'll be in my heart)
Ever-Never-Land,http://j-lyric.net/artist/a000fbd/l0101a6.html,ユウウツな毎日　自分らしくないStyle前向きな言葉　本当は少し Crying heart胸の奥かくれてた　大切なモノあるから雨上がり虹を越え　探しに行こう※夢の続きのときめき　忘れたくないよ偶然じゃない予感　教えて欲しい　今すぐにずっとこのままドキドキ　感じていたいよたったひとつの奇跡　応えて欲しい　めぐり会えた君に…※小さな身体に　未来を背負ったPrideすべての勇気を　優しさに変えて Shining eyes頬を伝う星屑　両手にそっと集めて咲き始めた笑顔を　信じてみよう夢の続きのきらめき　広がっていくよ空に届きそうな　想い奏でて　これからもずっとこのままキラキラ　照らしていたいよ生まれたての奇跡　守ってゆこう　めぐり会えた君と…(※くり返し)
Fallin' into you,http://j-lyric.net/artist/a000fbd/l010199.html,Time to Love!Sweet party tonight Dream love Let's get it on now yeah!Make me feel brand new Sweet loveメレンゲみたい　とろけそうな　恋を(find me)したくて(sugar honey)まだ見ぬときめきを　いつからか　さがしてたの偶然?運命??　舞い降りる　その瞬間めぐり逢えたね　二人(Hey boy meets a girl)甘いミラクルShining lights　都会(まち)の灯が(into you)誘いこんだ魅惑のユートピア(yeah!)夢か現実か(dream)　きっと　ゆらゆらさまよって　君へ堕ちていくの熱いbeat(Hey!)感じたい　Sweet(you know?)恋はDance(wanna be)見つめあえたなら　二人だけのグルーヴねキャンドルライトには　未来の兆しが揺れる虹の向こうのXanadu(It's a fantasy)　連れていって(You're the only one for me)Take a chance　ささやいて(into you)めくるめく時間(とき)は永遠に(yeah!)愛を奏でてく(love)　だから　もう迷わないでね　すべてを信じて※Feel so good　どこまでも(into you)レアな気持ちを重ねていたい(heart)透明な翼で(wing)　もっと　ふわふわの空の中　君と翔びたくて※Take a chance　ささやいて(into you)めくるめく時間は永遠に(yeah!)愛を奏でてく(love)　だから　もう迷わないでね　すべてを信じて(※くり返し)You're the only one for me　Fallin' into you...
fancy baby doll,http://j-lyric.net/artist/a000fbd/l00ebe5.html,チェックのキャミソールを着て今夜…ねえ!　遊びにゆくわスウィートな服は宝物君は　すこし　恥ずかしそうねハートのネールのピンクは…ホントはちょっと、大胆よ12時すぎのシンデレラもっと　夢見せて　もっと　そばに来てtonight　二人きりLet's Party!Happy! fancy baby doll!Love me! fancy baby doll!世界一　可愛い子に　生まれたかったHappy! fancy baby doll!Love me! fancy baby doll!何万回　言われても　まだ不安だわあ・い・し・て・る?カートに　あふれてしまうほど今日は…ねえ!　お買い物の日スウィートな帽子と手袋お洒落すると　キラキラするの大きなハートが欲しいホントはちょっと弱虫よシープのブーツ脱ぎ捨ててもっと　愛される　Sweet Girl　女の子ねえ　目指したいfrom My HeartHappy! fancy baby doll!Love me! fancy baby doll!世界一　可愛いって　今日も言ってねHappy! fancy baby doll!Love me! fancy baby doll!何万回　言われても　君に会いたい本当よハートのネールのピンクは…ホントはちょっと、大胆よ12時すぎのシンデレラもっと　夢見せて　もっと　そばに来てtonight　二人きりLet's Party!Happy! fancy baby doll!Love me! fancy baby doll!世界一　可愛いって　今日も言ってねHappy! fancy baby doll!Love me! fancy baby doll!何万回　言われても　君に会いたい約束よ
fantasia,http://j-lyric.net/artist/a000fbd/l010197.html,迷いこんだ深い森の中　ここで眠ろう　木の葉と泣きそうな空　四角で囲んだ　ひとりの窓　覗く夢傷つかないように傷つけないようにマグネットの星で　次の世界へ※fantasia虹の隠れ家を探して　あなたを待ってるの終わらない物語fantasia耳たぶに光る琥珀に　閉じこめた小さな恋※風のkissで震えてる感受性　透き間うめて　流れた小枝の椅子　記憶と寄り道　お茶をどうぞ　どこゆくの?涙を混ぜて何度も混ぜてサンクチュアリ開く　時の彼方へfantasia泉に落とした気持ちは　あなたが知ってるの手のひらですくってねfantasia飴玉みたいなカケラが　飛び散った心の部屋fantasia秘密のページをめくって　ハープの階段をあの空に描いてくfantasia目覚めた意識の扉を　すり抜けて　つながるの(※くり返し)
